Question,Answer,Category,URL
如何自定义 WAF 规则？,WAF 规则可以自定义，有关如何自定义这些规则的详细信息，请访问[自定义 WAF 规则组和规则](https://docs.azure.cn/application-gateway/application-gateway-customize-waf-rules-portal),application gateway,https://docs.azure.cn/application-gateway/application-gateway-faq
应用程序网关支持多少个 SSL 证书？,一个应用程序网关最多支持 20 个 SSL 证书。,application gateway,https://docs.azure.cn/application-gateway/application-gateway-faq
是否可以在应用程序网关子网中部署其他任何组件？,不可以在应用程序网关子网中部署其他任何组件，但可以在子网中部署其他应用程序网关。,application gateway,https://docs.azure.cn/application-gateway/application-gateway-faq
在何处可以找到应用程序网关的 IP 和 DNS？,"使用公共 IP 地址作为终结点时，可在公共 IP 地址资源中，或者在门户中应用程序网关的""概述""页上找到此信息。 对于内部 IP 地址，可在""概述""页上找到此信息。",application gateway,https://docs.azure.cn/application-gateway/application-gateway-faq
如何知道后端池成员是否正常？,可以使用 PowerShell cmdlet `Get-AzureRmApplicationGatewayBackendHealth`，或者在门户中访问[应用程序网关诊断](https://docs.azure.cn/application-gateway/application-gateway-diagnostics)来验证运行状况,application gateway,https://docs.azure.cn/application-gateway/application-gateway-faq
是否可以同时对外部和内部流量使用应用程序网关？,可以同时对外部和内部流量使用应用程序网关。每个应用程序网关支持一个内部 IP 和一个外部 IP。,application gateway,https://docs.azure.cn/application-gateway/application-gateway-faq
是否可以在不造成中断的情况下，将实例大小从中型更改为大型？,可以在不造成中断的情况下，将实例大小从中型更改为大型。Azure 将跨更新域和容错域分配实例，确保所有实例不会同时发生故障。 为了支持缩放，应用程序网关可添加同一网关的多个实例来分担负载。,application gateway,https://docs.azure.cn/application-gateway/application-gateway-faq
如何监视 WAF？,可通过诊断日志记录监视 WAF。有关诊断日志记录的详细信息，请参阅 [Diagnostics Logging and Metrics for Application Gateway](https://docs.azure.cn/application-gateway/application-gateway-diagnostics)（应用程序网关的诊断日志记录和指标）,application gateway,https://docs.azure.cn/application-gateway/application-gateway-faq
在应用程序网关的生存期内，其 IP 或 DNS 是否会变化？,如果客户停止再启动网关，VIP 可能会变化。 与应用程序网关关联的 DNS 在网关的整个生命周期内不会变化。 出于此原因，建议使用 CNAME 别名并使其指向应用程序网关的 DNS 地址。,application gateway,https://docs.azure.cn/application-gateway/application-gateway-faq
应用程序网关如何支持高可用性和可伸缩性？,如果已部署两个或更多个实例，则应用程序网关支持高可用性方案。 Azure 将跨更新域和容错域分配这些实例，确保所有实例不会同时发生故障。 为了支持可伸缩性，应用程序网关会添加同一网关的多个实例来分担负载。,application gateway,https://docs.azure.cn/application-gateway/application-gateway-faq
如果通过 ExpressRoute 或 VPN 隧道连接本地服务器，是否可与这些服务器通信？,如果通过 ExpressRoute 或 VPN 隧道连接本地服务器，可以与这些服务器通信，只要允许这种流量。,application gateway,https://docs.azure.cn/application-gateway/application-gateway-faq
我可以将某些源 IP 的应用程序网关访问权限列入允许列表吗？,"对应用程序网关子网使用 NSG 可以完成此方案。 应按列出的优先顺序对子网采取以下限制：\n\n*   \n\n允许来自源 IP/IP 范围的传入流量。\n\n*   \n\n允许来自所有源的请求传入端口 65503-65534，进行[后端运行状况通信](https://docs.azure.cn/application-gateway/application-gateway-diagnostics)。\n\n*   \n\n允许 [NSG](https://docs.azure.cn/virtual-network/virtual-networks-nsg) 上的传入 Azure 负载均衡器探测（AzureLoadBalancer 标记）和入站虚拟网络流量（VirtualNetwork 标记）。\n\n*   \n\n使用""全部拒绝""规则阻止其他所有传入流量。\n\n*   \n\n允许发往 Internet 的所有目标的出站流量。",application gateway,https://docs.azure.cn/application-gateway/application-gateway-faq
应用程序网关是否支持自动缩放？,应用程序网关不支持自动缩放，但应用程序网关提供吞吐量指标，达到阈值时，可使用该指标发出警报。 手动添加实例或更改大小不会重新启动网关，且不会影响现有流量。,application gateway,https://docs.azure.cn/application-gateway/application-gateway-faq
应用程序网关是否支持静态 IP？,应用程序网关不支持静态公共 IP 地址，但支持静态内部 IP。,application gateway,https://docs.azure.cn/application-gateway/application-gateway-faq
应用程序网关是否支持在网关上使用多个公共 IP？,应用程序网关仅支持一个公共 IP 地址。,application gateway,https://docs.azure.cn/application-gateway/application-gateway-faq
应用程序网关是否能够与其虚拟网络外部的实例通信？,应用程序网关可与其所在的虚拟网络外部的实例通信，前提是已建立 IP 连接。 如果打算使用内部 IP 作为后端池成员，则需要使用 [VNET 对等互连](https://docs.azure.cn/virtual-network/virtual-network-peering-overview)或 [VPN 网关](https://docs.azure.cn/vpn-gateway/vpn-gateway-about-vpngateways)。,application gateway,https://docs.azure.cn/application-gateway/application-gateway-faq
应用程序网关是否可以配置 SSL 策略来控制 SSL 协议版本？,应用程序网关可以配置 SSL 策略来控制 SSL 协议版本。可将应用程序网关配置为拒绝 TLS1.0、TLS1.1 和 TLS1.2。 SSL 2.0 和 3.0 默认已禁用，并且不可配置。,application gateway,https://docs.azure.cn/application-gateway/application-gateway-faq
可不可以配置密码套件和策略顺序？,应用程序网关可以配置密码套件和策略顺序，支持[配置密码套件](https://docs.azure.cn/application-gateway/application-gateway-ssl-policy-overview)。 定义自定义策略时，必须至少启用以下其中一个密码套件。 应用程序网关使用 SHA256 进行后端管理。\n\n*   TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256 \n*   TLS_ECDHE_RSA_WITH_AES_128_CBC_SHA256\n*   TLS_DHE_RSA_WITH_AES_128_GCM_SHA256\n*   TLS_RSA_WITH_AES_128_GCM_SHA256\n*   TLS_RSA_WITH_AES_256_CBC_SHA256\n*   TLS_RSA_WITH_AES_128_CBC_SHA256,application gateway,https://docs.azure.cn/application-gateway/application-gateway-faq
如何配置密码套件和策略顺序？,应用程序网关可以配置密码套件和策略顺序，支持[配置密码套件](https://docs.azure.cn/application-gateway/application-gateway-ssl-policy-overview)。 定义自定义策略时，必须至少启用以下其中一个密码套件。 应用程序网关使用 SHA256 进行后端管理。\n\n*   TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256 \n*   TLS_ECDHE_RSA_WITH_AES_128_CBC_SHA256\n*   TLS_DHE_RSA_WITH_AES_128_GCM_SHA256\n*   TLS_RSA_WITH_AES_128_GCM_SHA256\n*   TLS_RSA_WITH_AES_256_CBC_SHA256\n*   TLS_RSA_WITH_AES_128_CBC_SHA256,application gateway,https://docs.azure.cn/application-gateway/application-gateway-faq
能不能配置密码套件和策略顺序？,应用程序网关可以配置密码套件和策略顺序，支持[配置密码套件](https://docs.azure.cn/application-gateway/application-gateway-ssl-policy-overview)。 定义自定义策略时，必须至少启用以下其中一个密码套件。 应用程序网关使用 SHA256 进行后端管理。\n\n*   TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256 \n*   TLS_ECDHE_RSA_WITH_AES_128_CBC_SHA256\n*   TLS_DHE_RSA_WITH_AES_128_GCM_SHA256\n*   TLS_RSA_WITH_AES_128_GCM_SHA256\n*   TLS_RSA_WITH_AES_256_CBC_SHA256\n*   TLS_RSA_WITH_AES_128_CBC_SHA256,application gateway,https://docs.azure.cn/application-gateway/application-gateway-faq
问：我是否可以配置密码套件和策略顺序？,应用程序网关可以配置密码套件和策略顺序，支持[配置密码套件](https://docs.azure.cn/application-gateway/application-gateway-ssl-policy-overview)。 定义自定义策略时，必须至少启用以下其中一个密码套件。 应用程序网关使用 SHA256 进行后端管理。\n\n*   TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256 \n*   TLS_ECDHE_RSA_WITH_AES_128_CBC_SHA256\n*   TLS_DHE_RSA_WITH_AES_128_GCM_SHA256\n*   TLS_RSA_WITH_AES_128_GCM_SHA256\n*   TLS_RSA_WITH_AES_256_CBC_SHA256\n*   TLS_RSA_WITH_AES_128_CBC_SHA256,application gateway,https://docs.azure.cn/application-gateway/application-gateway-faq
目前支持在应用程序网关后端池中添加哪些资源？,应用程序网关后端池可以包含 NIC、虚拟机规模集、公共 IP、内部 IP、完全限定的域名 (FQDN) 和多租户后端（比如 Azure Web 应用）。 应用程序网关后端池成员不会绑定到可用性集。 后端池的成员可以跨群集、数据中心，或者在 Azure 外部，前提是它们建立了 IP 连接。,application gateway,https://docs.azure.cn/application-gateway/application-gateway-faq
应用程序网关是否始终部署在虚拟网络中？,应用程序网关始终部署在虚拟网络子网中。 此子网只能包含应用程序网关。,application gateway,https://docs.azure.cn/application-gateway/application-gateway-faq
应用程序网关子网是否支持网络安全组？,应用程序网关子网支持网络安全组，但具有以下限制：\n\n*   \n\n必须提交端口 65503-65534 上传入流量的异常，以便后台运行状况正常工作。\n\n*   \n\n不能阻止出站 Internet 连接。\n\n*   \n\n必须允许来自 AzureLoadBalancer 标记的流量。,application gateway,https://docs.azure.cn/application-gateway/application-gateway-faq
应用程序网关已在哪些区域推出？,应用程序网关已在公共 Azure 的所有区域推出。,application gateway,https://docs.azure.cn/application-gateway/application-gateway-faq
应用程序网关按什么顺序处理侦听器？,应用程序网关按侦听器的显示顺序进行处理。 因此，如果基本侦听器与传入请求匹配，它会先处理该请求。 应将多站点侦听器配置在基本侦听器之前，以确保将流量路由到正确的后端。,application gateway,https://docs.azure.cn/application-gateway/application-gateway-faq
应用程序网关如何处理规则？,应用程序网关按配置规则的顺序处理规则。 建议将多站点规则配置在基本规则之前，以降低将流量路由到错误后端的可能性，因为基本规则会在评估多站点规则之前根据端口匹配流量。,application gateway,https://docs.azure.cn/application-gateway/application-gateway-faq
