Query,UTC DateTime,Response
你好,03/29/2018 09:47:25,"{""query"":""你好"",""intents"":[{""intent"":""Angry"",""score"":0.060301505},{""intent"":""AreYouBot"",""score"":2.03986519E-06},{""intent"":""GoodBye"",""score"":0.028445797},{""intent"":""Greetings"",""score"":0.5183417},{""intent"":""None"",""score"":0.0127302129},{""intent"":""Praise"",""score"":0.190075576}],""entities"":[]}"
你好,03/29/2018 09:33:38,"{""query"":""你好"",""intents"":[{""intent"":""Angry"",""score"":0.060301505},{""intent"":""AreYouBot"",""score"":2.03986519E-06},{""intent"":""GoodBye"",""score"":0.028445797},{""intent"":""Greetings"",""score"":0.5183417},{""intent"":""None"",""score"":0.0127302129},{""intent"":""Praise"",""score"":0.190075576}],""entities"":[]}"
你好,03/29/2018 10:15:11,"{""query"":""你好"",""intents"":[{""intent"":""Angry"",""score"":0.060301505},{""intent"":""AreYouBot"",""score"":2.03986519E-06},{""intent"":""GoodBye"",""score"":0.028445797},{""intent"":""Greetings"",""score"":0.5183417},{""intent"":""None"",""score"":0.0127302129},{""intent"":""Praise"",""score"":0.190075576}],""entities"":[]}"
你好,03/28/2018 07:59:29,"{""query"":""你好"",""intents"":[{""intent"":""Angry"",""score"":0.060301505},{""intent"":""AreYouBot"",""score"":2.03986519E-06},{""intent"":""GoodBye"",""score"":0.028445797},{""intent"":""Greetings"",""score"":0.5183417},{""intent"":""None"",""score"":0.0127302129},{""intent"":""Praise"",""score"":0.190075576}],""entities"":[]}"
你好,03/29/2018 09:33:23,"{""query"":""你好"",""intents"":[{""intent"":""Angry"",""score"":0.060301505},{""intent"":""AreYouBot"",""score"":2.03986519E-06},{""intent"":""GoodBye"",""score"":0.028445797},{""intent"":""Greetings"",""score"":0.5183417},{""intent"":""None"",""score"":0.0127302129},{""intent"":""Praise"",""score"":0.190075576}],""entities"":[]}"
你好,03/28/2018 08:23:39,"{""query"":""你好"",""intents"":[{""intent"":""Angry"",""score"":0.060301505},{""intent"":""AreYouBot"",""score"":2.03986519E-06},{""intent"":""GoodBye"",""score"":0.028445797},{""intent"":""Greetings"",""score"":0.5183417},{""intent"":""None"",""score"":0.0127302129},{""intent"":""Praise"",""score"":0.190075576}],""entities"":[]}"
你好,03/29/2018 10:08:34,"{""query"":""你好"",""intents"":[{""intent"":""Angry"",""score"":0.060301505},{""intent"":""AreYouBot"",""score"":2.03986519E-06},{""intent"":""GoodBye"",""score"":0.028445797},{""intent"":""Greetings"",""score"":0.5183417},{""intent"":""None"",""score"":0.0127302129},{""intent"":""Praise"",""score"":0.190075576}],""entities"":[]}"
你好,03/28/2018 07:38:50,"{""query"":""你好"",""intents"":[{""intent"":""Angry"",""score"":0.060301505},{""intent"":""AreYouBot"",""score"":2.03986519E-06},{""intent"":""GoodBye"",""score"":0.028445797},{""intent"":""Greetings"",""score"":0.5183417},{""intent"":""None"",""score"":0.0127302129},{""intent"":""Praise"",""score"":0.190075576}],""entities"":[]}"
你好,03/28/2018 08:22:42,"{""query"":""你好"",""intents"":[{""intent"":""Angry"",""score"":0.060301505},{""intent"":""AreYouBot"",""score"":2.03986519E-06},{""intent"":""GoodBye"",""score"":0.028445797},{""intent"":""Greetings"",""score"":0.5183417},{""intent"":""None"",""score"":0.0127302129},{""intent"":""Praise"",""score"":0.190075576}],""entities"":[]}"
你好,03/28/2018 08:23:55,"{""query"":""你好"",""intents"":[{""intent"":""Angry"",""score"":0.060301505},{""intent"":""AreYouBot"",""score"":2.03986519E-06},{""intent"":""GoodBye"",""score"":0.028445797},{""intent"":""Greetings"",""score"":0.5183417},{""intent"":""None"",""score"":0.0127302129},{""intent"":""Praise"",""score"":0.190075576}],""entities"":[]}"
你好,03/29/2018 10:14:40,"{""query"":""你好"",""intents"":[{""intent"":""Angry"",""score"":0.060301505},{""intent"":""AreYouBot"",""score"":2.03986519E-06},{""intent"":""GoodBye"",""score"":0.028445797},{""intent"":""Greetings"",""score"":0.5183417},{""intent"":""None"",""score"":0.0127302129},{""intent"":""Praise"",""score"":0.190075576}],""entities"":[]}"
你好,03/28/2018 10:49:21,"{""query"":""你好"",""intents"":[{""intent"":""Angry"",""score"":0.060301505},{""intent"":""AreYouBot"",""score"":2.03986519E-06},{""intent"":""GoodBye"",""score"":0.028445797},{""intent"":""Greetings"",""score"":0.5183417},{""intent"":""None"",""score"":0.0127302129},{""intent"":""Praise"",""score"":0.190075576}],""entities"":[]}"
你好,03/29/2018 09:09:06,"{""query"":""你好"",""intents"":[{""intent"":""Angry"",""score"":0.060301505},{""intent"":""AreYouBot"",""score"":2.03986519E-06},{""intent"":""GoodBye"",""score"":0.028445797},{""intent"":""Greetings"",""score"":0.5183417},{""intent"":""None"",""score"":0.0127302129},{""intent"":""Praise"",""score"":0.190075576}],""entities"":[]}"
你好,03/28/2018 07:47:58,"{""query"":""你好"",""intents"":[{""intent"":""Angry"",""score"":0.060301505},{""intent"":""AreYouBot"",""score"":2.03986519E-06},{""intent"":""GoodBye"",""score"":0.028445797},{""intent"":""Greetings"",""score"":0.5183417},{""intent"":""None"",""score"":0.0127302129},{""intent"":""Praise"",""score"":0.190075576}],""entities"":[]}"
你好,03/28/2018 07:38:42,"{""query"":""你好"",""intents"":[{""intent"":""Angry"",""score"":0.060301505},{""intent"":""AreYouBot"",""score"":2.03986519E-06},{""intent"":""GoodBye"",""score"":0.028445797},{""intent"":""Greetings"",""score"":0.5183417},{""intent"":""None"",""score"":0.0127302129},{""intent"":""Praise"",""score"":0.190075576}],""entities"":[]}"
你好,03/28/2018 07:49:45,"{""query"":""你好"",""intents"":[{""intent"":""Angry"",""score"":0.060301505},{""intent"":""AreYouBot"",""score"":2.03986519E-06},{""intent"":""GoodBye"",""score"":0.028445797},{""intent"":""Greetings"",""score"":0.5183417},{""intent"":""None"",""score"":0.0127302129},{""intent"":""Praise"",""score"":0.190075576}],""entities"":[]}"
你好,03/29/2018 09:28:56,"{""query"":""你好"",""intents"":[{""intent"":""Angry"",""score"":0.060301505},{""intent"":""AreYouBot"",""score"":2.03986519E-06},{""intent"":""GoodBye"",""score"":0.028445797},{""intent"":""Greetings"",""score"":0.5183417},{""intent"":""None"",""score"":0.0127302129},{""intent"":""Praise"",""score"":0.190075576}],""entities"":[]}"
你好,03/29/2018 11:25:40,"{""query"":""你好"",""intents"":[{""intent"":""Angry"",""score"":0.060301505},{""intent"":""AreYouBot"",""score"":2.03986519E-06},{""intent"":""GoodBye"",""score"":0.028445797},{""intent"":""Greetings"",""score"":0.5183417},{""intent"":""None"",""score"":0.0127302129},{""intent"":""Praise"",""score"":0.190075576}],""entities"":[]}"
你好,03/29/2018 09:29:12,"{""query"":""你好"",""intents"":[{""intent"":""Angry"",""score"":0.060301505},{""intent"":""AreYouBot"",""score"":2.03986519E-06},{""intent"":""GoodBye"",""score"":0.028445797},{""intent"":""Greetings"",""score"":0.5183417},{""intent"":""None"",""score"":0.0127302129},{""intent"":""Praise"",""score"":0.190075576}],""entities"":[]}"
你好,03/28/2018 08:00:12,"{""query"":""你好"",""intents"":[{""intent"":""Angry"",""score"":0.060301505},{""intent"":""AreYouBot"",""score"":2.03986519E-06},{""intent"":""GoodBye"",""score"":0.028445797},{""intent"":""Greetings"",""score"":0.5183417},{""intent"":""None"",""score"":0.0127302129},{""intent"":""Praise"",""score"":0.190075576}],""entities"":[]}"
你好,03/30/2018 06:18:08,"{""query"":""你好"",""intents"":[{""intent"":""Angry"",""score"":0.060301505},{""intent"":""AreYouBot"",""score"":2.03986519E-06},{""intent"":""GoodBye"",""score"":0.028445797},{""intent"":""Greetings"",""score"":0.5183417},{""intent"":""None"",""score"":0.0127302129},{""intent"":""Praise"",""score"":0.190075576}],""entities"":[]}"
你好,03/29/2018 09:46:14,"{""query"":""你好"",""intents"":[{""intent"":""Angry"",""score"":0.060301505},{""intent"":""AreYouBot"",""score"":2.03986519E-06},{""intent"":""GoodBye"",""score"":0.028445797},{""intent"":""Greetings"",""score"":0.5183417},{""intent"":""None"",""score"":0.0127302129},{""intent"":""Praise"",""score"":0.190075576}],""entities"":[]}"
你好,03/28/2018 07:47:54,"{""query"":""你好"",""intents"":[{""intent"":""Angry"",""score"":0.060301505},{""intent"":""AreYouBot"",""score"":2.03986519E-06},{""intent"":""GoodBye"",""score"":0.028445797},{""intent"":""Greetings"",""score"":0.5183417},{""intent"":""None"",""score"":0.0127302129},{""intent"":""Praise"",""score"":0.190075576}],""entities"":[]}"
你好,03/28/2018 07:39:59,"{""query"":""你好"",""intents"":[{""intent"":""Angry"",""score"":0.060301505},{""intent"":""AreYouBot"",""score"":2.03986519E-06},{""intent"":""GoodBye"",""score"":0.028445797},{""intent"":""Greetings"",""score"":0.5183417},{""intent"":""None"",""score"":0.0127302129},{""intent"":""Praise"",""score"":0.190075576}],""entities"":[]}"
你好,03/29/2018 09:48:34,"{""query"":""你好"",""intents"":[{""intent"":""Angry"",""score"":0.060301505},{""intent"":""AreYouBot"",""score"":2.03986519E-06},{""intent"":""GoodBye"",""score"":0.028445797},{""intent"":""Greetings"",""score"":0.5183417},{""intent"":""None"",""score"":0.0127302129},{""intent"":""Praise"",""score"":0.190075576}],""entities"":[]}"
你好,03/29/2018 10:14:40,"{""query"":""你好"",""intents"":[{""intent"":""Angry"",""score"":0.060301505},{""intent"":""AreYouBot"",""score"":2.03986519E-06},{""intent"":""GoodBye"",""score"":0.028445797},{""intent"":""Greetings"",""score"":0.5183417},{""intent"":""None"",""score"":0.0127302129},{""intent"":""Praise"",""score"":0.190075576}],""entities"":[]}"
你好,03/28/2018 10:49:07,"{""query"":""你好"",""intents"":[{""intent"":""Angry"",""score"":0.060301505},{""intent"":""AreYouBot"",""score"":2.03986519E-06},{""intent"":""GoodBye"",""score"":0.028445797},{""intent"":""Greetings"",""score"":0.5183417},{""intent"":""None"",""score"":0.0127302129},{""intent"":""Praise"",""score"":0.190075576}],""entities"":[]}"
你好,03/29/2018 09:08:35,"{""query"":""你好"",""intents"":[{""intent"":""Angry"",""score"":0.060301505},{""intent"":""AreYouBot"",""score"":2.03986519E-06},{""intent"":""GoodBye"",""score"":0.028445797},{""intent"":""Greetings"",""score"":0.5183417},{""intent"":""None"",""score"":0.0127302129},{""intent"":""Praise"",""score"":0.190075576}],""entities"":[]}"
你好,03/29/2018 09:48:35,"{""query"":""你好"",""intents"":[{""intent"":""Angry"",""score"":0.060301505},{""intent"":""AreYouBot"",""score"":2.03986519E-06},{""intent"":""GoodBye"",""score"":0.028445797},{""intent"":""Greetings"",""score"":0.5183417},{""intent"":""None"",""score"":0.0127302129},{""intent"":""Praise"",""score"":0.190075576}],""entities"":[]}"
你好,03/28/2018 07:50:00,"{""query"":""你好"",""intents"":[{""intent"":""Angry"",""score"":0.060301505},{""intent"":""AreYouBot"",""score"":2.03986519E-06},{""intent"":""GoodBye"",""score"":0.028445797},{""intent"":""Greetings"",""score"":0.5183417},{""intent"":""None"",""score"":0.0127302129},{""intent"":""Praise"",""score"":0.190075576}],""entities"":[]}"
你好,03/29/2018 09:50:14,"{""query"":""你好"",""intents"":[{""intent"":""Angry"",""score"":0.060301505},{""intent"":""AreYouBot"",""score"":2.03986519E-06},{""intent"":""GoodBye"",""score"":0.028445797},{""intent"":""Greetings"",""score"":0.5183417},{""intent"":""None"",""score"":0.0127302129},{""intent"":""Praise"",""score"":0.190075576}],""entities"":[]}"
你好,03/29/2018 09:45:55,"{""query"":""你好"",""intents"":[{""intent"":""Angry"",""score"":0.060301505},{""intent"":""AreYouBot"",""score"":2.03986519E-06},{""intent"":""GoodBye"",""score"":0.028445797},{""intent"":""Greetings"",""score"":0.5183417},{""intent"":""None"",""score"":0.0127302129},{""intent"":""Praise"",""score"":0.190075576}],""entities"":[]}"
你好,03/29/2018 09:39:15,"{""query"":""你好"",""intents"":[{""intent"":""Angry"",""score"":0.060301505},{""intent"":""AreYouBot"",""score"":2.03986519E-06},{""intent"":""GoodBye"",""score"":0.028445797},{""intent"":""Greetings"",""score"":0.5183417},{""intent"":""None"",""score"":0.0127302129},{""intent"":""Praise"",""score"":0.190075576}],""entities"":[]}"
你好,03/28/2018 07:48:10,"{""query"":""你好"",""intents"":[{""intent"":""Angry"",""score"":0.060301505},{""intent"":""AreYouBot"",""score"":2.03986519E-06},{""intent"":""GoodBye"",""score"":0.028445797},{""intent"":""Greetings"",""score"":0.5183417},{""intent"":""None"",""score"":0.0127302129},{""intent"":""Praise"",""score"":0.190075576}],""entities"":[]}"
你好,03/29/2018 10:08:34,"{""query"":""你好"",""intents"":[{""intent"":""Angry"",""score"":0.060301505},{""intent"":""AreYouBot"",""score"":2.03986519E-06},{""intent"":""GoodBye"",""score"":0.028445797},{""intent"":""Greetings"",""score"":0.5183417},{""intent"":""None"",""score"":0.0127302129},{""intent"":""Praise"",""score"":0.190075576}],""entities"":[]}"
你好,03/28/2018 07:59:29,"{""query"":""你好"",""intents"":[{""intent"":""Angry"",""score"":0.060301505},{""intent"":""AreYouBot"",""score"":2.03986519E-06},{""intent"":""GoodBye"",""score"":0.028445797},{""intent"":""Greetings"",""score"":0.5183417},{""intent"":""None"",""score"":0.0127302129},{""intent"":""Praise"",""score"":0.190075576}],""entities"":[]}"
你好,03/29/2018 09:48:57,"{""query"":""你好"",""intents"":[{""intent"":""Angry"",""score"":0.060301505},{""intent"":""AreYouBot"",""score"":2.03986519E-06},{""intent"":""GoodBye"",""score"":0.028445797},{""intent"":""Greetings"",""score"":0.5183417},{""intent"":""None"",""score"":0.0127302129},{""intent"":""Praise"",""score"":0.190075576}],""entities"":[]}"
你好,03/28/2018 07:50:00,"{""query"":""你好"",""intents"":[{""intent"":""Angry"",""score"":0.060301505},{""intent"":""AreYouBot"",""score"":2.03986519E-06},{""intent"":""GoodBye"",""score"":0.028445797},{""intent"":""Greetings"",""score"":0.5183417},{""intent"":""None"",""score"":0.0127302129},{""intent"":""Praise"",""score"":0.190075576}],""entities"":[]}"
你好,03/29/2018 09:46:10,"{""query"":""你好"",""intents"":[{""intent"":""Angry"",""score"":0.060301505},{""intent"":""AreYouBot"",""score"":2.03986519E-06},{""intent"":""GoodBye"",""score"":0.028445797},{""intent"":""Greetings"",""score"":0.5183417},{""intent"":""None"",""score"":0.0127302129},{""intent"":""Praise"",""score"":0.190075576}],""entities"":[]}"
你好,03/29/2018 09:09:06,"{""query"":""你好"",""intents"":[{""intent"":""Angry"",""score"":0.060301505},{""intent"":""AreYouBot"",""score"":2.03986519E-06},{""intent"":""GoodBye"",""score"":0.028445797},{""intent"":""Greetings"",""score"":0.5183417},{""intent"":""None"",""score"":0.0127302129},{""intent"":""Praise"",""score"":0.190075576}],""entities"":[]}"
你好,03/28/2018 08:00:28,"{""query"":""你好"",""intents"":[{""intent"":""Angry"",""score"":0.060301505},{""intent"":""AreYouBot"",""score"":2.03986519E-06},{""intent"":""GoodBye"",""score"":0.028445797},{""intent"":""Greetings"",""score"":0.5183417},{""intent"":""None"",""score"":0.0127302129},{""intent"":""Praise"",""score"":0.190075576}],""entities"":[]}"
你好,03/29/2018 10:08:50,"{""query"":""你好"",""intents"":[{""intent"":""Angry"",""score"":0.060301505},{""intent"":""AreYouBot"",""score"":2.03986519E-06},{""intent"":""GoodBye"",""score"":0.028445797},{""intent"":""Greetings"",""score"":0.5183417},{""intent"":""None"",""score"":0.0127302129},{""intent"":""Praise"",""score"":0.190075576}],""entities"":[]}"
没有解决,03/28/2018 08:30:57,"{""query"":""没有解决"",""intents"":[{""intent"":""Angry"",""score"":0.1557166},{""intent"":""AreYouBot"",""score"":3.38533437E-06},{""intent"":""GoodBye"",""score"":0.0214514453},{""intent"":""Greetings"",""score"":0.0408812},{""intent"":""None"",""score"":0.255338252},{""intent"":""Praise"",""score"":0.12490622}],""entities"":[]}"
忘记密码,03/28/2018 08:30:26,"{""query"":""忘记密码"",""intents"":[{""intent"":""Angry"",""score"":0.1557166},{""intent"":""AreYouBot"",""score"":3.38533437E-06},{""intent"":""GoodBye"",""score"":0.0214514453},{""intent"":""Greetings"",""score"":0.0408812},{""intent"":""None"",""score"":0.255338252},{""intent"":""Praise"",""score"":0.12490622}],""entities"":[]}"
忘记密码,03/28/2018 09:00:50,"{""query"":""忘记密码"",""intents"":[{""intent"":""Angry"",""score"":0.1557166},{""intent"":""AreYouBot"",""score"":3.38533437E-06},{""intent"":""GoodBye"",""score"":0.0214514453},{""intent"":""Greetings"",""score"":0.0408812},{""intent"":""None"",""score"":0.255338252},{""intent"":""Praise"",""score"":0.12490622}],""entities"":[]}"
忘记密码,03/28/2018 09:00:20,"{""query"":""忘记密码"",""intents"":[{""intent"":""Angry"",""score"":0.1557166},{""intent"":""AreYouBot"",""score"":3.38533437E-06},{""intent"":""GoodBye"",""score"":0.0214514453},{""intent"":""Greetings"",""score"":0.0408812},{""intent"":""None"",""score"":0.255338252},{""intent"":""Praise"",""score"":0.12490622}],""entities"":[]}"
忘记密码,03/28/2018 09:00:34,"{""query"":""忘记密码"",""intents"":[{""intent"":""Angry"",""score"":0.1557166},{""intent"":""AreYouBot"",""score"":3.38533437E-06},{""intent"":""GoodBye"",""score"":0.0214514453},{""intent"":""Greetings"",""score"":0.0408812},{""intent"":""None"",""score"":0.255338252},{""intent"":""Praise"",""score"":0.12490622}],""entities"":[]}"
忘记密码,03/28/2018 08:29:03,"{""query"":""忘记密码"",""intents"":[{""intent"":""Angry"",""score"":0.1557166},{""intent"":""AreYouBot"",""score"":3.38533437E-06},{""intent"":""GoodBye"",""score"":0.0214514453},{""intent"":""Greetings"",""score"":0.0408812},{""intent"":""None"",""score"":0.255338252},{""intent"":""Praise"",""score"":0.12490622}],""entities"":[]}"
忘记密码,03/28/2018 09:00:34,"{""query"":""忘记密码"",""intents"":[{""intent"":""Angry"",""score"":0.1557166},{""intent"":""AreYouBot"",""score"":3.38533437E-06},{""intent"":""GoodBye"",""score"":0.0214514453},{""intent"":""Greetings"",""score"":0.0408812},{""intent"":""None"",""score"":0.255338252},{""intent"":""Praise"",""score"":0.12490622}],""entities"":[]}"
